年,品名コード,地区コード１,品名,地区名,数量(kg),金額(円)
26,12600,33,ﾀｺﾙｲ         ****,ｵ ｶ ﾔ ﾏ,46.7,69401
26,12600,34,ﾀｺﾙｲ         ****,ﾋ ﾛ ｼ ﾏ,189.5,192255
26,12600,36,ﾀｺﾙｲ         ****,ﾄ ｸ ｼ ﾏ,426.5,893506
26,12600,37,ﾀｺﾙｲ         ****,ｶ ｶﾞ ﾜ,318.4,408144
26,12600,40,ﾀｺﾙｲ         ****,ﾌ ｸ ｵ ｶ,384.5,531230
26,12600,41,ﾀｺﾙｲ         ****,ｻ ｶﾞ,18.5,18792
26,12600,42,ﾀｺﾙｲ         ****,ﾅ ｶﾞ ｻ ｷ,47.6,84121
26,12600,46,ﾀｺﾙｲ         ****,ｶ ｺﾞ ｼ ﾏ,60,9720
26,12601,,ﾏﾀﾞｺ         ****,,13638.91,24597497
26,12601,1,ﾏﾀﾞｺ         ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,8687.1,16471256
26,12601,2,ﾏﾀﾞｺ         ****,ｱ ｵ ﾓ ﾘ,861.5,1451249
26,12601,3,ﾏﾀﾞｺ         ****,ｲ ﾜ ﾃ,10,12960
26,12601,4,ﾏﾀﾞｺ         ****,ﾐ ﾔ ｷﾞ,1985.6,2547031
26,12601,7,ﾏﾀﾞｺ         ****,ﾌ ｸ ｼ ﾏ,20,21600
26,12601,8,ﾏﾀﾞｺ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,255,778177
26,12601,13,ﾏﾀﾞｺ         ****,ﾄ ｳ ｷ ﾖ ｳ,300,365580
26,12601,18,ﾏﾀﾞｺ         ****,ﾌ ｸ ｲ,23.5,25390
26,12601,22,ﾏﾀﾞｺ         ****,ｼ ｽﾞ ｵ ｶ,265.11,363126
26,12601,23,ﾏﾀﾞｺ         ****,ｱ ｲ ﾁ,714.9,1676760
26,12601,28,ﾏﾀﾞｺ         ****,ﾋ ﾖ ｳ ｺﾞ,110,398160
26,12601,32,ﾏﾀﾞｺ         ****,ｼ ﾏ ﾈ,33.5,3618
26,12601,33,ﾏﾀﾞｺ         ****,ｵ ｶ ﾔ ﾏ,46.7,69401
26,12601,37,ﾏﾀﾞｺ         ****,ｶ ｶﾞ ﾜ,318.4,408144
26,12601,40,ﾏﾀﾞｺ         ****,ﾌ ｸ ｵ ｶ,7.6,5045
26,12699,,ｿﾉﾀﾀｺ        ****,,43391.06,64156250
26,12699,1,ｿﾉﾀﾀｺ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,10887.6,19515862
26,12699,2,ｿﾉﾀﾀｺ        ****,ｱ ｵ ﾓ ﾘ,2245.6,3390458
26,12699,3,ｿﾉﾀﾀｺ        ****,ｲ ﾜ ﾃ,540,771660
26,12699,4,ｿﾉﾀﾀｺ        ****,ﾐ ﾔ ｷﾞ,612.6,834041
26,12699,8,ｿﾉﾀﾀｺ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,21226.1,29298824
26,12699,13,ｿﾉﾀﾀｺ        ****,ﾄ ｳ ｷ ﾖ ｳ,275,554010
26,12699,21,ｿﾉﾀﾀｺ        ****,ｷﾞ ﾌ,270,274815
26,12699,22,ｿﾉﾀﾀｺ        ****,ｼ ｽﾞ ｵ ｶ,6213.46,7789981
26,12699,23,ｿﾉﾀﾀｺ        ****,ｱ ｲ ﾁ,1.7,2020
26,12699,34,ｿﾉﾀﾀｺ        ****,ﾋ ﾛ ｼ ﾏ,189.5,192255
26,12699,36,ｿﾉﾀﾀｺ        ****,ﾄ ｸ ｼ ﾏ,426.5,893506
26,12699,40,ｿﾉﾀﾀｺ        ****,ﾌ ｸ ｵ ｶ,376.9,526185
26,12699,41,ｿﾉﾀﾀｺ        ****,ｻ ｶﾞ,18.5,18792
26,12699,42,ｿﾉﾀﾀｺ        ****,ﾅ ｶﾞ ｻ ｷ,47.6,84121
26,12699,46,ｿﾉﾀﾀｺ        ****,ｶ ｺﾞ ｼ ﾏ,60,9720
26,10002,,ｶｲﾙｲ         ****,,1407458.68,1280067680
26,10002,1,ｶｲﾙｲ         ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,118109.02,136062729
26,10002,2,ｶｲﾙｲ         ****,ｱ ｵ ﾓ ﾘ,37586.6,27894584
26,10002,3,ｶｲﾙｲ         ****,ｲ ﾜ ﾃ,27337.8,43341315
26,10002,4,ｶｲﾙｲ         ****,ﾐ ﾔ ｷﾞ,47576.93,62269634
26,10002,5,ｶｲﾙｲ         ****,ｱ ｷ ﾀ,3972,3263652
26,10002,6,ｶｲﾙｲ         ****,ﾔ ﾏ ｶﾞ ﾀ,2567,1763078
26,10002,7,ｶｲﾙｲ         ****,ﾌ ｸ ｼ ﾏ,18,23760
26,10002,8,ｶｲﾙｲ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,7676.2,5423896
26,10002,10,ｶｲﾙｲ         ****,ｸﾞ ﾝ ﾏ,4,7344
26,10002,12,ｶｲﾙｲ         ****,ﾁ ﾊﾞ,106002.6,148325509
26,10002,13,ｶｲﾙｲ         ****,ﾄ ｳ ｷ ﾖ ｳ,17042.4,28083065
26,10002,14,ｶｲﾙｲ         ****,ｶ ﾅ ｶﾞ ﾜ,3000.4,3896766
26,10002,15,ｶｲﾙｲ         ****,ﾆ ｲ ｶﾞ ﾀ,7749.4,6070644
26,10002,16,ｶｲﾙｲ         ****,ﾄ ﾔ ﾏ,935.9,745146
26,10002,17,ｶｲﾙｲ         ****,ｲ ｼ ｶ ﾜ,1602,1368630
26,10002,18,ｶｲﾙｲ         ****,ﾌ ｸ ｲ,268,289180
26,10002,22,ｶｲﾙｲ         ****,ｼ ｽﾞ ｵ ｶ,467436.31,334583184
26,10002,23,ｶｲﾙｲ         ****,ｱ ｲ ﾁ,306386.93,200206290
26,10002,24,ｶｲﾙｲ         ****,ﾐ ｴ,48093.5,42525426
26,10002,25,ｶｲﾙｲ         ****,ｼ ｶﾞ,1526,908070
26,10002,26,ｶｲﾙｲ         ****,ｷ ﾖ ｳ ﾄ,3037.5,2587655
26,10002,27,ｶｲﾙｲ         ****,ｵ ｵ ｻ ｶ,4735,12994174
26,10002,28,ｶｲﾙｲ         ****,ﾋ ﾖ ｳ ｺﾞ,30862.9,32675452
26,10002,30,ｶｲﾙｲ         ****,ﾜ ｶ ﾔ ﾏ,54.7,248433
26,10002,31,ｶｲﾙｲ         ****,ﾄ ﾂ ﾄ ﾘ,12633.8,11453527
26,10002,32,ｶｲﾙｲ         ****,ｼ ﾏ ﾈ,11923.4,9250690
26,10002,33,ｶｲﾙｲ         ****,ｵ ｶ ﾔ ﾏ,37304.4,44088426
26,10002,34,ｶｲﾙｲ         ****,ﾋ ﾛ ｼ ﾏ,37439.5,42750743
26,10002,35,ｶｲﾙｲ         ****,ﾔ ﾏ ｸﾞ ﾁ,36634.73,51654513
26,10002,36,ｶｲﾙｲ         ****,ﾄ ｸ ｼ ﾏ,11775.8,4953545
26,10002,37,ｶｲﾙｲ         ****,ｶ ｶﾞ ﾜ,530,848175
26,10002,38,ｶｲﾙｲ         ****,ｴ ﾋ ﾒ,299.16,231120
26,10002,40,ｶｲﾙｲ         ****,ﾌ ｸ ｵ ｶ,5174.4,6356282
26,10002,42,ｶｲﾙｲ         ****,ﾅ ｶﾞ ｻ ｷ,6794.1,10957337
26,10002,43,ｶｲﾙｲ         ****,ｸ ﾏ ﾓ ﾄ,6.4,24192
26,10002,44,ｶｲﾙｲ         ****,ｵ ｵ ｲ ﾀ,2589.1,1268303
26,10002,45,ｶｲﾙｲ         ****,ﾐ ﾔ ｻﾞ ｷ,769.8,659020
26,10002,47,ｶｲﾙｲ         ****,ｵ ｷ ﾅ ﾜ,3,14191
26,12700,,ｶｲﾙｲ         ****,,1407458.68,1280067680
26,12700,1,ｶｲﾙｲ         ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,118109.02,136062729
26,12700,2,ｶｲﾙｲ         ****,ｱ ｵ ﾓ ﾘ,37586.6,27894584
26,12700,3,ｶｲﾙｲ         ****,ｲ ﾜ ﾃ,27337.8,43341315
26,12700,4,ｶｲﾙｲ         ****,ﾐ ﾔ ｷﾞ,47576.93,62269634
26,12700,5,ｶｲﾙｲ         ****,ｱ ｷ ﾀ,3972,3263652
26,12700,6,ｶｲﾙｲ         ****,ﾔ ﾏ ｶﾞ ﾀ,2567,1763078
26,12700,7,ｶｲﾙｲ         ****,ﾌ ｸ ｼ ﾏ,18,23760
26,12700,8,ｶｲﾙｲ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,7676.2,5423896
26,12700,10,ｶｲﾙｲ         ****,ｸﾞ ﾝ ﾏ,4,7344
26,12700,12,ｶｲﾙｲ         ****,ﾁ ﾊﾞ,106002.6,148325509
26,12700,13,ｶｲﾙｲ         ****,ﾄ ｳ ｷ ﾖ ｳ,17042.4,28083065
26,12700,14,ｶｲﾙｲ         ****,ｶ ﾅ ｶﾞ ﾜ,3000.4,3896766
26,12700,15,ｶｲﾙｲ         ****,ﾆ ｲ ｶﾞ ﾀ,7749.4,6070644
26,12700,16,ｶｲﾙｲ         ****,ﾄ ﾔ ﾏ,935.9,745146
26,12700,17,ｶｲﾙｲ         ****,ｲ ｼ ｶ ﾜ,1602,1368630
26,12700,18,ｶｲﾙｲ         ****,ﾌ ｸ ｲ,268,289180
26,12700,22,ｶｲﾙｲ         ****,ｼ ｽﾞ ｵ ｶ,467436.31,334583184
26,12700,23,ｶｲﾙｲ         ****,ｱ ｲ ﾁ,306386.93,200206290
26,12700,24,ｶｲﾙｲ         ****,ﾐ ｴ,48093.5,42525426
26,12700,25,ｶｲﾙｲ         ****,ｼ ｶﾞ,1526,908070
26,12700,26,ｶｲﾙｲ         ****,ｷ ﾖ ｳ ﾄ,3037.5,2587655
26,12700,27,ｶｲﾙｲ         ****,ｵ ｵ ｻ ｶ,4735,12994174
26,12700,28,ｶｲﾙｲ         ****,ﾋ ﾖ ｳ ｺﾞ,30862.9,32675452
26,12700,30,ｶｲﾙｲ         ****,ﾜ ｶ ﾔ ﾏ,54.7,248433
26,12700,31,ｶｲﾙｲ         ****,ﾄ ﾂ ﾄ ﾘ,12633.8,11453527
26,12700,32,ｶｲﾙｲ         ****,ｼ ﾏ ﾈ,11923.4,9250690
26,12700,33,ｶｲﾙｲ         ****,ｵ ｶ ﾔ ﾏ,37304.4,44088426
26,12700,34,ｶｲﾙｲ         ****,ﾋ ﾛ ｼ ﾏ,37439.5,42750743
26,12700,35,ｶｲﾙｲ         ****,ﾔ ﾏ ｸﾞ ﾁ,36634.73,51654513
26,12700,36,ｶｲﾙｲ         ****,ﾄ ｸ ｼ ﾏ,11775.8,4953545
26,12700,37,ｶｲﾙｲ         ****,ｶ ｶﾞ ﾜ,530,848175
26,12700,38,ｶｲﾙｲ         ****,ｴ ﾋ ﾒ,299.16,231120
26,12700,40,ｶｲﾙｲ         ****,ﾌ ｸ ｵ ｶ,5174.4,6356282
26,12700,42,ｶｲﾙｲ         ****,ﾅ ｶﾞ ｻ ｷ,6794.1,10957337
26,12700,43,ｶｲﾙｲ         ****,ｸ ﾏ ﾓ ﾄ,6.4,24192
26,12700,44,ｶｲﾙｲ         ****,ｵ ｵ ｲ ﾀ,2589.1,1268303
26,12700,45,ｶｲﾙｲ         ****,ﾐ ﾔ ｻﾞ ｷ,769.8,659020
26,12700,47,ｶｲﾙｲ         ****,ｵ ｷ ﾅ ﾜ,3,14191
26,12701,,ﾊﾏｸﾞﾘ        ****,,48160.69,43439836
26,12701,8,ﾊﾏｸﾞﾘ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,50,60983
26,12701,12,ﾊﾏｸﾞﾘ        ****,ﾁ ﾊﾞ,28715.8,31310306
26,12701,22,ﾊﾏｸﾞﾘ        ****,ｼ ｽﾞ ｵ ｶ,836.09,799651
26,12701,23,ﾊﾏｸﾞﾘ        ****,ｱ ｲ ﾁ,338,157320
26,12701,24,ﾊﾏｸﾞﾘ        ****,ﾐ ｴ,18202.8,11105744
26,12701,40,ﾊﾏｸﾞﾘ        ****,ﾌ ｸ ｵ ｶ,18,5832
26,12702,,ﾐﾙｶﾞｲ        ****,,13655.54,25986082
26,12702,12,ﾐﾙｶﾞｲ        ****,ﾁ ﾊﾞ,15,14580
26,12702,13,ﾐﾙｶﾞｲ        ****,ﾄ ｳ ｷ ﾖ ｳ,477.6,413532
26,12702,22,ﾐﾙｶﾞｲ        ****,ｼ ｽﾞ ｵ ｶ,103.84,195591
26,12702,23,ﾐﾙｶﾞｲ        ****,ｱ ｲ ﾁ,12083.1,23048237
26,12702,33,ﾐﾙｶﾞｲ        ****,ｵ ｶ ﾔ ﾏ,446,1465967
26,12702,37,ﾐﾙｶﾞｲ        ****,ｶ ｶﾞ ﾜ,530,848175
26,12703,,ﾄﾘｶﾞｲ        ****,,9906.2,29146459
26,12703,12,ﾄﾘｶﾞｲ        ****,ﾁ ﾊﾞ,700,1329058
26,12703,13,ﾄﾘｶﾞｲ        ****,ﾄ ｳ ｷ ﾖ ｳ,94,193155
26,12703,22,ﾄﾘｶﾞｲ        ****,ｼ ｽﾞ ｵ ｶ,43.2,135565
26,12703,23,ﾄﾘｶﾞｲ        ****,ｱ ｲ ﾁ,6337.3,16442945
26,12703,24,ﾄﾘｶﾞｲ        ****,ﾐ ｴ,446.8,2121324
26,12703,26,ﾄﾘｶﾞｲ        ****,ｷ ﾖ ｳ ﾄ,19,82350
26,12703,27,ﾄﾘｶﾞｲ        ****,ｵ ｵ ｻ ｶ,1557,6611289
26,12703,28,ﾄﾘｶﾞｲ        ****,ﾋ ﾖ ｳ ｺﾞ,320,769710
26,12703,31,ﾄﾘｶﾞｲ        ****,ﾄ ﾂ ﾄ ﾘ,12,12960
26,12703,40,ﾄﾘｶﾞｲ        ****,ﾌ ｸ ｵ ｶ,124.4,442367
26,12703,42,ﾄﾘｶﾞｲ        ****,ﾅ ｶﾞ ｻ ｷ,252.5,1005736
26,12704,,ｶｷ           ****,,125491.33,159112611
26,12704,1,ｶｷ           ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2754.5,4466948
26,12704,2,ｶｷ           ****,ｱ ｵ ﾓ ﾘ,4.8,26424
26,12704,3,ｶｷ           ****,ｲ ﾜ ﾃ,260,217242
26,12704,4,ｶｷ           ****,ﾐ ﾔ ｷﾞ,7058.05,13217455
26,12704,6,ｶｷ           ****,ﾔ ﾏ ｶﾞ ﾀ,1260,720468
26,12704,10,ｶｷ           ****,ｸﾞ ﾝ ﾏ,4,7344
26,12704,12,ｶｷ           ****,ﾁ ﾊﾞ,36,3780
26,12704,13,ｶｷ           ****,ﾄ ｳ ｷ ﾖ ｳ,124.8,3031894
26,12704,14,ｶｷ           ****,ｶ ﾅ ｶﾞ ﾜ,24.1,26298
26,12704,18,ｶｷ           ****,ﾌ ｸ ｲ,30,32341
26,12704,22,ｶｷ           ****,ｼ ｽﾞ ｵ ｶ,11371.33,25929139
26,12704,23,ｶｷ           ****,ｱ ｲ ﾁ,73.75,114292
26,12704,24,ｶｷ           ****,ﾐ ｴ,52.8,91413
26,12704,28,ｶｷ           ****,ﾋ ﾖ ｳ ｺﾞ,16796,21285072
26,12704,31,ｶｷ           ****,ﾄ ﾂ ﾄ ﾘ,18,20790
26,12704,32,ｶｷ           ****,ｼ ﾏ ﾈ,18,49992
26,12704,33,ｶｷ           ****,ｵ ｶ ﾔ ﾏ,35344.9,41765991
26,12704,34,ｶｷ           ****,ﾋ ﾛ ｼ ﾏ,32721.1,39107596
26,12704,35,ｶｷ           ****,ﾔ ﾏ ｸﾞ ﾁ,3488,4025430
26,12704,36,ｶｷ           ****,ﾄ ｸ ｼ ﾏ,11421.5,3654348
26,12704,43,ｶｷ           ****,ｸ ﾏ ﾓ ﾄ,6.4,24192
26,12704,44,ｶｷ           ****,ｵ ｵ ｲ ﾀ,2500.3,1211391
26,12704,45,ｶｷ           ****,ﾐ ﾔ ｻﾞ ｷ,120,68580
26,12704,47,ｶｷ           ****,ｵ ｷ ﾅ ﾜ,3,14191
26,12705,,ｱｻﾘ          ****,,482994.49,281951481
26,12705,1,ｱｻﾘ          ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,650,504180
26,12705,12,ｱｻﾘ          ****,ﾁ ﾊﾞ,419,426776
26,12705,13,ｱｻﾘ          ****,ﾄ ｳ ｷ ﾖ ｳ,813.8,522417
26,12705,14,ｱｻﾘ          ****,ｶ ﾅ ｶﾞ ﾜ,104,369144
26,12705,22,ｱｻﾘ          ****,ｼ ｽﾞ ｵ ｶ,330494.99,192457554
26,12705,23,ｱｻﾘ          ****,ｱ ｲ ﾁ,150146.7,87482508
26,12705,24,ｱｻﾘ          ****,ﾐ ｴ,336,173872
26,12705,28,ｱｻﾘ          ****,ﾋ ﾖ ｳ ｺﾞ,10,3150
26,12705,32,ｱｻﾘ          ****,ｼ ﾏ ﾈ,20,11880
26,12706,,ｱｶｶﾞｲ        ****,,26132.3,27482263
26,12706,2,ｱｶｶﾞｲ        ****,ｱ ｵ ﾓ ﾘ,34,28836
26,12706,4,ｱｶｶﾞｲ        ****,ﾐ ﾔ ｷﾞ,422,1282071
26,12706,12,ｱｶｶﾞｲ        ****,ﾁ ﾊﾞ,15282,16057956
26,12706,13,ｱｶｶﾞｲ        ****,ﾄ ｳ ｷ ﾖ ｳ,154,109218
26,12706,14,ｱｶｶﾞｲ        ****,ｶ ﾅ ｶﾞ ﾜ,2009,1867560
26,12706,22,ｱｶｶﾞｲ        ****,ｼ ｽﾞ ｵ ｶ,5.6,7582
26,12706,23,ｱｶｶﾞｲ        ****,ｱ ｲ ﾁ,55.7,112947
26,12706,28,ｱｶｶﾞｲ        ****,ﾋ ﾖ ｳ ｺﾞ,1880,1094070
26,12706,35,ｱｶｶﾞｲ        ****,ﾔ ﾏ ｸﾞ ﾁ,1446,1517940
26,12706,40,ｱｶｶﾞｲ        ****,ﾌ ｸ ｵ ｶ,4832,5387073
26,12706,42,ｱｶｶﾞｲ        ****,ﾅ ｶﾞ ｻ ｷ,12,17010
26,12707,,ｻｻﾞｴ         ****,,56919.24,59187113
26,12707,12,ｻｻﾞｴ         ****,ﾁ ﾊﾞ,5313.5,6128739
26,12707,13,ｻｻﾞｴ         ****,ﾄ ｳ ｷ ﾖ ｳ,676.4,839214
26,12707,15,ｻｻﾞｴ         ****,ﾆ ｲ ｶﾞ ﾀ,1315,1207170
26,12707,17,ｻｻﾞｴ         ****,ｲ ｼ ｶ ﾜ,1535,1243350
26,12707,18,ｻｻﾞｴ         ****,ﾌ ｸ ｲ,154,128763
26,12707,22,ｻｻﾞｴ         ****,ｼ ｽﾞ ｵ ｶ,5693.84,6112789
26,12707,23,ｻｻﾞｴ         ****,ｱ ｲ ﾁ,20,17820
26,12707,24,ｻｻﾞｴ         ****,ﾐ ｴ,7596.5,8264594
26,12707,28,ｻｻﾞｴ         ****,ﾋ ﾖ ｳ ｺﾞ,5345,4449518
26,12707,32,ｻｻﾞｴ         ****,ｼ ﾏ ﾈ,30,16200
26,12707,33,ｻｻﾞｴ         ****,ｵ ｶ ﾔ ﾏ,162,179820
26,12707,35,ｻｻﾞｴ         ****,ﾔ ﾏ ｸﾞ ﾁ,26728,28288026
26,12707,40,ｻｻﾞｴ         ****,ﾌ ｸ ｵ ｶ,190,492660
26,12707,42,ｻｻﾞｴ         ****,ﾅ ｶﾞ ｻ ｷ,2160,1818450
26,12708,,ｼｼﾞﾐ         ****,,219429.2,142294455
26,12708,1,ｼｼﾞﾐ         ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,48.4,58014
26,12708,2,ｼｼﾞﾐ         ****,ｱ ｵ ﾓ ﾘ,23204,22140516
26,12708,8,ｼｼﾞﾐ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,5028,2093835
26,12708,12,ｼｼﾞﾐ         ****,ﾁ ﾊﾞ,4778,2259681
26,12708,13,ｼｼﾞﾐ         ****,ﾄ ｳ ｷ ﾖ ｳ,4650,2659687
26,12708,22,ｼｼﾞﾐ         ****,ｼ ｽﾞ ｵ ｶ,84120,66577263
26,12708,23,ｼｼﾞﾐ         ****,ｱ ｲ ﾁ,86807,41240292
26,12708,24,ｼｼﾞﾐ         ****,ﾐ ｴ,5517.8,2237303
26,12708,25,ｼｼﾞﾐ         ****,ｼ ｶﾞ,1526,908070
26,12708,28,ｼｼﾞﾐ         ****,ﾋ ﾖ ｳ ｺﾞ,200,56160
26,12708,32,ｼｼﾞﾐ         ****,ｼ ﾏ ﾈ,3210,1834890
26,12708,34,ｼｼﾞﾐ         ****,ﾋ ﾛ ｼ ﾏ,50,21600
26,12708,38,ｼｼﾞﾐ         ****,ｴ ﾋ ﾒ,290,207144
26,12709,,ｱﾜﾋﾞ         ****,,17527.9,101637146
26,12709,1,ｱﾜﾋﾞ         ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,103,212205
26,12709,3,ｱﾜﾋﾞ         ****,ｲ ﾜ ﾃ,117,1095120
26,12709,4,ｱﾜﾋﾞ         ****,ﾐ ﾔ ｷﾞ,1264.63,12064652
26,12709,8,ｱﾜﾋﾞ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,32.8,275670
26,12709,12,ｱﾜﾋﾞ         ****,ﾁ ﾊﾞ,5399.5,36206393
26,12709,13,ｱﾜﾋﾞ         ****,ﾄ ｳ ｷ ﾖ ｳ,3171.1,10958807
26,12709,14,ｱﾜﾋﾞ         ****,ｶ ﾅ ｶﾞ ﾜ,314.5,805940
26,12709,15,ｱﾜﾋﾞ         ****,ﾆ ｲ ｶﾞ ﾀ,112,387639
26,12709,22,ｱﾜﾋﾞ         ****,ｼ ｽﾞ ｵ ｶ,3581.24,17659535
26,12709,24,ｱﾜﾋﾞ         ****,ﾐ ｴ,483.5,2530266
26,12709,28,ｱﾜﾋﾞ         ****,ﾋ ﾖ ｳ ｺﾞ,545,2411085
26,12709,30,ｱﾜﾋﾞ         ****,ﾜ ｶ ﾔ ﾏ,39.7,241345
26,12709,32,ｱﾜﾋﾞ         ****,ｼ ﾏ ﾈ,10,78750
26,12709,35,ｱﾜﾋﾞ         ****,ﾔ ﾏ ｸﾞ ﾁ,2138.73,15193203
26,12709,36,ｱﾜﾋﾞ         ****,ﾄ ｸ ｼ ﾏ,154,1074276
26,12709,38,ｱﾜﾋﾞ         ****,ｴ ﾋ ﾒ,9,21384
26,12709,42,ｱﾜﾋﾞ         ****,ﾅ ｶﾞ ｻ ｷ,52.2,420876
26,12710,,ｱｵﾔｷﾞ        ****,,2062.48,2296540
26,12710,1,ｱｵﾔｷﾞ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,30,34650
26,12710,12,ｱｵﾔｷﾞ        ****,ﾁ ﾊﾞ,1069.7,1105590
26,12710,14,ｱｵﾔｷﾞ        ****,ｶ ﾅ ｶﾞ ﾜ,331,565275
26,12710,23,ｱｵﾔｷﾞ        ****,ｱ ｲ ﾁ,607.28,575455
26,12710,24,ｱｵﾔｷﾞ        ****,ﾐ ｴ,24.5,15570
26,12711,,ｶﾗｶﾞｷ        ****,,27572.8,21396366
26,12711,1,ｶﾗｶﾞｷ        ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4015.6,3576096
26,12711,3,ｶﾗｶﾞｷ        ****,ｲ ﾜ ﾃ,4770,3275856
26,12711,4,ｶﾗｶﾞｷ        ****,ﾐ ﾔ ｷﾞ,5205,5812290
26,12711,16,ｶﾗｶﾞｷ        ****,ﾄ ﾔ ﾏ,831.9,675864
26,12711,22,ｶﾗｶﾞｷ        ****,ｼ ｽﾞ ｵ ｶ,168.3,162241
26,12711,23,ｶﾗｶﾞｷ        ****,ｱ ｲ ﾁ,48,18144
26,12711,26,ｶﾗｶﾞｷ        ****,ｷ ﾖ ｳ ﾄ,3018.5,2505305
26,12711,28,ｶﾗｶﾞｷ        ****,ﾋ ﾖ ｳ ｺﾞ,5687.5,2318522
26,12711,33,ｶﾗｶﾞｷ        ****,ｵ ｶ ﾔ ﾏ,425,191511
26,12711,34,ｶﾗｶﾞｷ        ****,ﾋ ﾛ ｼ ﾏ,3293.4,2756467
26,12711,42,ｶﾗｶﾞｷ        ****,ﾅ ｶﾞ ｻ ｷ,40,55080
26,12711,44,ｶﾗｶﾞｷ        ****,ｵ ｵ ｲ ﾀ,69.6,48990
26,12712,,ﾎﾀﾃｶﾞｲ       ****,,97393.87,96657199
26,12712,1,ﾎﾀﾃｶﾞｲ       ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,50616.52,59133010
26,12712,2,ﾎﾀﾃｶﾞｲ       ****,ｱ ｵ ﾓ ﾘ,4961.8,1924558
26,12712,3,ﾎﾀﾃｶﾞｲ       ****,ｲ ﾜ ﾃ,11920.8,6864841
26,12712,4,ﾎﾀﾃｶﾞｲ       ****,ﾐ ﾔ ｷﾞ,28051.65,26112474
26,12712,13,ﾎﾀﾃｶﾞｲ       ****,ﾄ ｳ ｷ ﾖ ｳ,1066,1420319
26,12712,14,ﾎﾀﾃｶﾞｲ       ****,ｶ ﾅ ｶﾞ ﾜ,14.4,13737
26,12712,18,ﾎﾀﾃｶﾞｲ       ****,ﾌ ｸ ｲ,64,118572
26,12712,22,ﾎﾀﾃｶﾞｲ       ****,ｼ ｽﾞ ｵ ｶ,500.7,923381
26,12712,23,ﾎﾀﾃｶﾞｲ       ****,ｱ ｲ ﾁ,60,37842
26,12712,35,ﾎﾀﾃｶﾞｲ       ****,ﾔ ﾏ ｸﾞ ﾁ,132,92715
26,12712,42,ﾎﾀﾃｶﾞｲ       ****,ﾅ ｶﾞ ｻ ｷ,6,15750
26,12713,,ﾂﾎﾞ          ****,,60299.6,56037227
26,12713,1,ﾂﾎﾞ          ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,20,25920
26,12713,5,ﾂﾎﾞ          ****,ｱ ｷ ﾀ,3972,3263652
26,12713,6,ﾂﾎﾞ          ****,ﾔ ﾏ ｶﾞ ﾀ,1307,1042610
26,12713,12,ﾂﾎﾞ          ****,ﾁ ﾊﾞ,4675.8,5506919
26,12713,14,ﾂﾎﾞ          ****,ｶ ﾅ ｶﾞ ﾜ,10,27000
26,12713,15,ﾂﾎﾞ          ****,ﾆ ｲ ｶﾞ ﾀ,6322.4,4475835
26,12713,16,ﾂﾎﾞ          ****,ﾄ ﾔ ﾏ,104,69282
26,12713,17,ﾂﾎﾞ          ****,ｲ ｼ ｶ ﾜ,12,8640
26,12713,22,ﾂﾎﾞ          ****,ｼ ｽﾞ ｵ ｶ,7008.6,7276960
26,12713,24,ﾂﾎﾞ          ****,ﾐ ｴ,15053.8,15137754
26,12713,31,ﾂﾎﾞ          ****,ﾄ ﾂ ﾄ ﾘ,12523.8,11349997
26,12713,32,ﾂﾎﾞ          ****,ｼ ﾏ ﾈ,8635.4,7258978
26,12713,34,ﾂﾎﾞ          ****,ﾋ ﾛ ｼ ﾏ,5,3240
26,12713,45,ﾂﾎﾞ          ****,ﾐ ﾔ ｻﾞ ｷ,649.8,590440
26,12714,,ﾊﾞｲｶﾞｲ       ****,,3426,1952905
26,12714,22,ﾊﾞｲｶﾞｲ       ****,ｼ ｽﾞ ｵ ｶ,1688,1043746
26,12714,31,ﾊﾞｲｶﾞｲ       ****,ﾄ ﾂ ﾄ ﾘ,40,26730
26,12714,35,ﾊﾞｲｶﾞｲ       ****,ﾔ ﾏ ｸﾞ ﾁ,1698,882429
26,12715,,ｻｷｱｶ         ****,,7813.8,14770376
26,12715,12,ｻｷｱｶ         ****,ﾁ ﾊﾞ,280.4,650646
26,12715,27,ｻｷｱｶ         ****,ｵ ｵ ｻ ｶ,3048,6054169
