年度,品名コード,地区コード１,品名,地区名,数量(kg),金額(円)
26,75100,45,ｲﾝｹﾞﾝ        ****,ﾐ ﾔ ｻﾞ ｷ,122.2,47693
26,75100,46,ｲﾝｹﾞﾝ        ****,ｶ ｺﾞ ｼ ﾏ,3461.5,2937929
26,75100,47,ｲﾝｹﾞﾝ        ****,ｵ ｷ ﾅ ﾜ,43.1,70740
26,75100,221,ｲﾝｹﾞﾝ        ****,ｾｲｾｲﾁｸ,3762.14,2463073
26,75100,150,ｲﾝｹﾞﾝ        ****,ﾕ ﾆ ﾕ ｳ,8556,7136316
26,75130,,ｹﾝﾀﾂｷ-       ****,,7977.35,3718376
26,75130,20,ｹﾝﾀﾂｷ-       ****,ﾅ ｶﾞ ﾉ,62,22572
26,75130,22,ｹﾝﾀﾂｷ-       ****,ｼ ｽﾞ ｵ ｶ,2800.05,1380436
26,75130,221,ｹﾝﾀﾂｷ-       ****,ｾｲｾｲﾁｸ,5115.3,2315368
26,75150,,ｽｼﾞﾅｼｲﾝｹﾞﾝ   ****,,54.85,24419
26,75150,1,ｽｼﾞﾅｼｲﾝｹﾞﾝ   ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,4,7128
26,75150,22,ｽｼﾞﾅｼｲﾝｹﾞﾝ   ****,ｼ ｽﾞ ｵ ｶ,7.2,3888
26,75150,221,ｽｼﾞﾅｼｲﾝｹﾞﾝ   ****,ｾｲｾｲﾁｸ,43.65,13403
26,75101,,ｻｰﾍﾞﾙｲﾝｹﾞﾝ   ****,,16,30672
26,75101,47,ｻｰﾍﾞﾙｲﾝｹﾞﾝ   ****,ｵ ｷ ﾅ ﾜ,16,30672
26,75106,,ﾂﾙﾅｼｲﾝｹﾞﾝ    ****,,119.85,41192
26,75106,22,ﾂﾙﾅｼｲﾝｹﾞﾝ    ****,ｼ ｽﾞ ｵ ｶ,61.3,15228
26,75106,221,ﾂﾙﾅｼｲﾝｹﾞﾝ    ****,ｾｲｾｲﾁｸ,58.55,25964
26,75105,,ﾓﾛﾂｺｲﾝｹﾞﾝ    ****,,1217.29,729626
26,75105,20,ﾓﾛﾂｺｲﾝｹﾞﾝ    ****,ﾅ ｶﾞ ﾉ,488,245322
26,75105,22,ﾓﾛﾂｺｲﾝｹﾞﾝ    ****,ｼ ｽﾞ ｵ ｶ,32.15,18695
26,75105,46,ﾓﾛﾂｺｲﾝｹﾞﾝ    ****,ｶ ｺﾞ ｼ ﾏ,368,262170
26,75105,47,ﾓﾛﾂｺｲﾝｹﾞﾝ    ****,ｵ ｷ ﾅ ﾜ,5,10260
26,75105,221,ﾓﾛﾂｺｲﾝｹﾞﾝ    ****,ｾｲｾｲﾁｸ,324.14,193179
26,75107,,ﾂﾙｱﾘｲﾝｹﾞﾝ    ****,,9.25,2462
26,75107,22,ﾂﾙｱﾘｲﾝｹﾞﾝ    ****,ｼ ｽﾞ ｵ ｶ,8.05,2268
26,75107,221,ﾂﾙｱﾘｲﾝｹﾞﾝ    ****,ｾｲｾｲﾁｸ,1.2,194
26,75113,,ｷｾﾗｲﾝｹﾞﾝ     ****,,35220,35789840
26,75113,1,ｷｾﾗｲﾝｹﾞﾝ     ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,30,34128
26,75113,20,ｷｾﾗｲﾝｹﾞﾝ     ****,ﾅ ｶﾞ ﾉ,1978,2096280
26,75113,22,ｷｾﾗｲﾝｹﾞﾝ     ****,ｼ ｽﾞ ｵ ｶ,817.8,796263
26,75113,46,ｷｾﾗｲﾝｹﾞﾝ     ****,ｶ ｺﾞ ｼ ﾏ,32353.7,32828004
26,75113,221,ｷｾﾗｲﾝｹﾞﾝ     ****,ｾｲｾｲﾁｸ,40.5,35165
26,75170,,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,,606,428976
26,75170,2,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ｱ ｵ ﾓ ﾘ,22,24840
26,75170,3,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ｲ ﾜ ﾃ,4,3888
26,75170,5,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ｱ ｷ ﾀ,2,1944
26,75170,7,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ﾌ ｸ ｼ ﾏ,4,4320
26,75170,8,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ｲ ﾊﾞ ﾗ ｷﾞ,36,32400
26,75170,10,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ｸﾞ ﾝ ﾏ,32,31644
26,75170,12,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ﾁ ﾊﾞ,6,5400
26,75170,20,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ﾅ ｶﾞ ﾉ,360,167292
26,75170,42,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ﾅ ｶﾞ ｻ ｷ,8,6912
26,75170,46,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ｶ ｺﾞ ｼ ﾏ,16,16632
26,75170,47,ｼﾞﾔﾝﾎﾞｲﾝｹﾞﾝ  ****,ｵ ｷ ﾅ ﾜ,116,133704
26,75112,,ｶﾓｶﾞﾜｸﾞﾘｰﾝｲﾝｹ****,,274.7,90449
26,75112,221,ｶﾓｶﾞﾜｸﾞﾘｰﾝｲﾝｹ****,ｾｲｾｲﾁｸ,274.7,90449
26,35020,,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,,44662.01,56188477
26,35020,1,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2964,7245180
26,35020,2,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｱ ｵ ﾓ ﾘ,119,255690
26,35020,3,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｲ ﾜ ﾃ,329,711936
26,35020,5,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｱ ｷ ﾀ,2,7128
26,35020,7,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾌ ｸ ｼ ﾏ,2461,2510676
26,35020,8,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｲ ﾊﾞ ﾗ ｷﾞ,95,126036
26,35020,9,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾄ ﾁ ｷﾞ,3,5292
26,35020,10,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｸﾞ ﾝ ﾏ,2,3240
26,35020,12,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾁ ﾊﾞ,72.9,107870
26,35020,14,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｶ ﾅ ｶﾞ ﾜ,27,9180
26,35020,20,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾅ ｶﾞ ﾉ,73.2,58320
26,35020,22,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｼ ｽﾞ ｵ ｶ,6659.27,7109879
26,35020,23,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｱ ｲ ﾁ,2697,2716499
26,35020,30,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾜ ｶ ﾔ ﾏ,120,49680
26,35020,33,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｵ ｶ ﾔ ﾏ,12,20520
26,35020,34,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾋ ﾛ ｼ ﾏ,57,95094
26,35020,36,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾄ ｸ ｼ ﾏ,386.6,806544
26,35020,38,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｴ ﾋ ﾒ,20,33048
26,35020,42,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾅ ｶﾞ ｻ ｷ,253,406134
26,35020,43,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｸ ﾏ ﾓ ﾄ,10,19440
26,35020,45,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾐ ﾔ ｻﾞ ｷ,217.8,247458
26,35020,46,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｶ ｺﾞ ｼ ﾏ,25107.6,31644824
26,35020,221,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ｾｲｾｲﾁｸ,2269.64,1399841
26,35020,150,ｻﾔｴﾝﾄﾞｳﾙｲ    ****,ﾕ ﾆ ﾕ ｳ,704,598968
26,75200,,ｻﾔｴﾝﾄﾞｳ      ****,,19.4,9634
26,75200,22,ｻﾔｴﾝﾄﾞｳ      ****,ｼ ｽﾞ ｵ ｶ,9.6,5530
26,75200,221,ｻﾔｴﾝﾄﾞｳ      ****,ｾｲｾｲﾁｸ,9.8,4104
26,75220,,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,,11403.24,22961781
26,75220,1,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,2493,6336900
26,75220,2,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｱ ｵ ﾓ ﾘ,117,252450
26,75220,3,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｲ ﾜ ﾃ,319,696924
26,75220,5,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｱ ｷ ﾀ,1,4320
26,75220,7,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾌ ｸ ｼ ﾏ,1176,1000944
26,75220,8,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｲ ﾊﾞ ﾗ ｷﾞ,48,67176
26,75220,9,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾄ ﾁ ｷﾞ,2,3672
26,75220,12,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾁ ﾊﾞ,28,41472
26,75220,14,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｶ ﾅ ｶﾞ ﾜ,27,9180
26,75220,20,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾅ ｶﾞ ﾉ,20,19656
26,75220,22,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｼ ｽﾞ ｵ ｶ,211.65,149105
26,75220,23,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｱ ｲ ﾁ,767,842818
26,75220,34,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾋ ﾛ ｼ ﾏ,5,16470
26,75220,36,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾄ ｸ ｼ ﾏ,351.6,750816
26,75220,45,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾐ ﾔ ｻﾞ ｷ,52.4,70382
26,75220,46,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｶ ｺﾞ ｼ ﾏ,5765,12670822
26,75220,221,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ｾｲｾｲﾁｸ,5.59,7182
26,75220,150,ｷﾇｻﾔｴﾝﾄﾞｳ    ****,ﾕ ﾆ ﾕ ｳ,14,21492
26,75230,,ｳｽｲｴﾝﾄﾞｳ     ****,,3460.6,2129026
26,75230,20,ｳｽｲｴﾝﾄﾞｳ     ****,ﾅ ｶﾞ ﾉ,32,18468
26,75230,22,ｳｽｲｴﾝﾄﾞｳ     ****,ｼ ｽﾞ ｵ ｶ,1103.6,713114
26,75230,30,ｳｽｲｴﾝﾄﾞｳ     ****,ﾜ ｶ ﾔ ﾏ,120,49680
26,75230,221,ｳｽｲｴﾝﾄﾞｳ     ****,ｾｲｾｲﾁｸ,2205,1347764
26,75240,,ｻﾄｳｴﾝﾄﾞｳ     ****,,5386.8,6294132
26,75240,22,ｻﾄｳｴﾝﾄﾞｳ     ****,ｼ ｽﾞ ｵ ｶ,5212.8,6149736
26,75240,23,ｻﾄｳｴﾝﾄﾞｳ     ****,ｱ ｲ ﾁ,174,144396
26,75201,,ｽﾃｲﾂｸｻﾗﾀﾞｴﾝﾄﾞ****,,1696,1643479
26,75201,23,ｽﾃｲﾂｸｻﾗﾀﾞｴﾝﾄﾞ****,ｱ ｲ ﾁ,1696,1643479
26,75303,,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,,20651.97,21773857
26,75303,1,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾎ ﾂ ｶ ｲ ﾄﾞ ｳ,471,908280
26,75303,2,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｱ ｵ ﾓ ﾘ,2,3240
26,75303,3,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｲ ﾜ ﾃ,10,15012
26,75303,5,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｱ ｷ ﾀ,1,2808
26,75303,7,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾌ ｸ ｼ ﾏ,1285,1509732
26,75303,8,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｲ ﾊﾞ ﾗ ｷﾞ,47,58860
26,75303,9,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾄ ﾁ ｷﾞ,1,1620
26,75303,10,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｸﾞ ﾝ ﾏ,2,3240
26,75303,12,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾁ ﾊﾞ,44.9,66398
26,75303,20,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾅ ｶﾞ ﾉ,21.2,20196
26,75303,22,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｼ ｽﾞ ｵ ｶ,121.62,92394
26,75303,23,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｱ ｲ ﾁ,60,85806
26,75303,33,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｵ ｶ ﾔ ﾏ,12,20520
26,75303,34,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾋ ﾛ ｼ ﾏ,52,78624
26,75303,36,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾄ ｸ ｼ ﾏ,35,55728
26,75303,38,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｴ ﾋ ﾒ,20,33048
26,75303,42,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾅ ｶﾞ ｻ ｷ,253,406134
26,75303,43,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｸ ﾏ ﾓ ﾄ,10,19440
26,75303,45,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾐ ﾔ ｻﾞ ｷ,165.4,177076
26,75303,46,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｶ ｺﾞ ｼ ﾏ,17298.6,17597434
26,75303,221,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ｾｲｾｲﾁｸ,49.25,40791
26,75303,150,ｽﾅﾂﾌﾟﾐｴﾝﾄﾞｳ  ****,ﾕ ﾆ ﾕ ｳ,690,577476
26,75304,,ｱｸﾈｸﾞﾘｰﾝ     ****,,2044,1376568
26,75304,46,ｱｸﾈｸﾞﾘｰﾝ     ****,ｶ ｺﾞ ｼ ﾏ,2044,1376568
26,35030,,ﾋﾟ-ｽﾙｲ       ****,,24772.99,17696322
26,35030,7,ﾋﾟ-ｽﾙｲ       ****,ﾌ ｸ ｼ ﾏ,1496,899748
26,35030,9,ﾋﾟ-ｽﾙｲ       ****,ﾄ ﾁ ｷﾞ,36,27648
26,35030,12,ﾋﾟ-ｽﾙｲ       ****,ﾁ ﾊﾞ,442,343872
26,35030,20,ﾋﾟ-ｽﾙｲ       ****,ﾅ ｶﾞ ﾉ,80,52812
26,35030,22,ﾋﾟ-ｽﾙｲ       ****,ｼ ｽﾞ ｵ ｶ,982.61,640691
26,35030,40,ﾋﾟ-ｽﾙｲ       ****,ﾌ ｸ ｵ ｶ,20,16740
26,35030,43,ﾋﾟ-ｽﾙｲ       ****,ｸ ﾏ ﾓ ﾄ,112,60480
26,35030,45,ﾋﾟ-ｽﾙｲ       ****,ﾐ ﾔ ｻﾞ ｷ,24,33264
26,35030,46,ﾋﾟ-ｽﾙｲ       ****,ｶ ｺﾞ ｼ ﾏ,20966.38,15219771
26,35030,221,ﾋﾟ-ｽﾙｲ       ****,ｾｲｾｲﾁｸ,614,401296
26,75300,,ﾋﾟ-ｽ         ****,,12457.29,9383202
26,75300,7,ﾋﾟ-ｽ         ****,ﾌ ｸ ｼ ﾏ,1496,899748
26,75300,9,ﾋﾟ-ｽ         ****,ﾄ ﾁ ｷﾞ,36,27648
26,75300,12,ﾋﾟ-ｽ         ****,ﾁ ﾊﾞ,442,343872
26,75300,20,ﾋﾟ-ｽ         ****,ﾅ ｶﾞ ﾉ,80,52812
26,75300,22,ﾋﾟ-ｽ         ****,ｼ ｽﾞ ｵ ｶ,780.51,454915
26,75300,40,ﾋﾟ-ｽ         ****,ﾌ ｸ ｵ ｶ,20,16740
26,75300,45,ﾋﾟ-ｽ         ****,ﾐ ﾔ ｻﾞ ｷ,24,33264
26,75300,46,ﾋﾟ-ｽ         ****,ｶ ｺﾞ ｼ ﾏ,9070.38,7238571
26,75300,221,ﾋﾟ-ｽ         ****,ｾｲｾｲﾁｸ,508.4,315632
26,75310,,ﾑｷﾋﾟ-ｽ       ****,,766.7,1028628
26,75310,22,ﾑｷﾋﾟ-ｽ       ****,ｼ ｽﾞ ｵ ｶ,202.1,185776
26,75310,46,ﾑｷﾋﾟ-ｽ       ****,ｶ ｺﾞ ｼ ﾏ,459,757188
26,75310,221,ﾑｷﾋﾟ-ｽ       ****,ｾｲｾｲﾁｸ,105.6,85664
26,75330,,ﾅﾝｶｲﾐﾄﾞﾘ     ****,,2248,1539864
26,75330,43,ﾅﾝｶｲﾐﾄﾞﾘ     ****,ｸ ﾏ ﾓ ﾄ,112,60480
26,75330,46,ﾅﾝｶｲﾐﾄﾞﾘ     ****,ｶ ｺﾞ ｼ ﾏ,2136,1479384
26,75301,,ﾐﾅﾐｸﾞﾘｰﾝ     ****,,90,67392
26,75301,46,ﾐﾅﾐｸﾞﾘｰﾝ     ****,ｶ ｺﾞ ｼ ﾏ,90,67392
26,75302,,ｽｰﾊﾟｰｸﾞﾘｰﾝ   ****,,9211,5677236
26,75302,46,ｽｰﾊﾟｰｸﾞﾘｰﾝ   ****,ｶ ｺﾞ ｼ ﾏ,9211,5677236
26,35040,,ｿﾗﾏﾒﾙｲ       ****,,56525.95,25318040
26,35040,2,ｿﾗﾏﾒﾙｲ       ****,ｱ ｵ ﾓ ﾘ,21,23760
26,35040,4,ｿﾗﾏﾒﾙｲ       ****,ﾐ ﾔ ｷﾞ,499,242460
26,35040,5,ｿﾗﾏﾒﾙｲ       ****,ｱ ｷ ﾀ,242,179982
26,35040,8,ｿﾗﾏﾒﾙｲ       ****,ｲ ﾊﾞ ﾗ ｷﾞ,2192,1087992
26,35040,12,ｿﾗﾏﾒﾙｲ       ****,ﾁ ﾊﾞ,4120,991159
26,35040,15,ｿﾗﾏﾒﾙｲ       ****,ﾆ ｲ ｶﾞ ﾀ,224,128088
26,35040,22,ｿﾗﾏﾒﾙｲ       ****,ｼ ｽﾞ ｵ ｶ,629.1,185113
26,35040,42,ｿﾗﾏﾒﾙｲ       ****,ﾅ ｶﾞ ｻ ｷ,76,40716
26,35040,45,ｿﾗﾏﾒﾙｲ       ****,ﾐ ﾔ ｻﾞ ｷ,12,11340
26,35040,46,ｿﾗﾏﾒﾙｲ       ****,ｶ ｺﾞ ｼ ﾏ,48016,22275432
26,35040,221,ｿﾗﾏﾒﾙｲ       ****,ｾｲｾｲﾁｸ,494.85,151998
26,75400,,ｿﾗﾏﾒ         ****,,50916.55,23187503
26,75400,2,ｿﾗﾏﾒ         ****,ｱ ｵ ﾓ ﾘ,21,23760
26,75400,4,ｿﾗﾏﾒ         ****,ﾐ ﾔ ｷﾞ,499,242460
26,75400,5,ｿﾗﾏﾒ         ****,ｱ ｷ ﾀ,242,179982
26,75400,8,ｿﾗﾏﾒ         ****,ｲ ﾊﾞ ﾗ ｷﾞ,216,111780
26,75400,12,ｿﾗﾏﾒ         ****,ﾁ ﾊﾞ,4120,991159
26,75400,15,ｿﾗﾏﾒ         ****,ﾆ ｲ ｶﾞ ﾀ,224,128088
26,75400,22,ｿﾗﾏﾒ         ****,ｼ ｽﾞ ｵ ｶ,591.7,173212
26,75400,42,ｿﾗﾏﾒ         ****,ﾅ ｶﾞ ｻ ｷ,76,40716
26,75400,45,ｿﾗﾏﾒ         ****,ﾐ ﾔ ｻﾞ ｷ,12,11340
26,75400,46,ｿﾗﾏﾒ         ****,ｶ ｺﾞ ｼ ﾏ,44420,21133008
26,75400,221,ｿﾗﾏﾒ         ****,ｾｲｾｲﾁｸ,494.85,151998
26,75401,,ｲﾂｽﾝｿﾗﾏﾒ     ****,,5604.3,2124835
26,75401,8,ｲﾂｽﾝｿﾗﾏﾒ     ****,ｲ ﾊﾞ ﾗ ｷﾞ,1976,976212
26,75401,22,ｲﾂｽﾝｿﾗﾏﾒ     ****,ｼ ｽﾞ ｵ ｶ,32.3,6199
26,75401,46,ｲﾂｽﾝｿﾗﾏﾒ     ****,ｶ ｺﾞ ｼ ﾏ,3596,1142424
26,75402,,ﾑｷｶｲｺﾏﾒ      ****,,5.1,5702
26,75402,22,ﾑｷｶｲｺﾏﾒ      ****,ｼ ｽﾞ ｵ ｶ,5.1,5702
26,35050,,ｴﾀﾞﾏﾒﾙｲ      ****,,134170.35,98292893
26,35050,2,ｴﾀﾞﾏﾒﾙｲ      ****,ｱ ｵ ﾓ ﾘ,12523.5,7329211
26,35050,3,ｴﾀﾞﾏﾒﾙｲ      ****,ｲ ﾜ ﾃ,585,496584
26,35050,5,ｴﾀﾞﾏﾒﾙｲ      ****,ｱ ｷ ﾀ,8591.1,5356292
26,35050,6,ｴﾀﾞﾏﾒﾙｲ      ****,ﾔ ﾏ ｶﾞ ﾀ,1484,1042200
26,35050,7,ｴﾀﾞﾏﾒﾙｲ      ****,ﾌ ｸ ｼ ﾏ,24,19872
26,35050,10,ｴﾀﾞﾏﾒﾙｲ      ****,ｸﾞ ﾝ ﾏ,2821,2095049
26,35050,11,ｴﾀﾞﾏﾒﾙｲ      ****,ｻ ｲ ﾀ ﾏ,1314,862769
26,35050,13,ｴﾀﾞﾏﾒﾙｲ      ****,ﾄ ｳ ｷ ﾖ ｳ,230,271944
26,35050,15,ｴﾀﾞﾏﾒﾙｲ      ****,ﾆ ｲ ｶﾞ ﾀ,457,266436
26,35050,21,ｴﾀﾞﾏﾒﾙｲ      ****,ｷﾞ ﾌ,624,563328
26,35050,22,ｴﾀﾞﾏﾒﾙｲ      ****,ｼ ｽﾞ ｵ ｶ,95556.4,75624898
26,35050,221,ｴﾀﾞﾏﾒﾙｲ      ****,ｾｲｾｲﾁｸ,6309.95,2706042
26,35050,150,ｴﾀﾞﾏﾒﾙｲ      ****,ﾕ ﾆ ﾕ ｳ,3650.4,1658268
26,75500,,ｴﾀﾞﾏﾒ        ****,,80951.75,45404629
26,75500,2,ｴﾀﾞﾏﾒ        ****,ｱ ｵ ﾓ ﾘ,12337.5,7170019
26,75500,3,ｴﾀﾞﾏﾒ        ****,ｲ ﾜ ﾃ,585,496584
26,75500,5,ｴﾀﾞﾏﾒ        ****,ｱ ｷ ﾀ,4606.1,2821748
26,75500,6,ｴﾀﾞﾏﾒ        ****,ﾔ ﾏ ｶﾞ ﾀ,1132,697464
26,75500,7,ｴﾀﾞﾏﾒ        ****,ﾌ ｸ ｼ ﾏ,24,19872
26,75500,10,ｴﾀﾞﾏﾒ        ****,ｸﾞ ﾝ ﾏ,2821,2095049
26,75500,11,ｴﾀﾞﾏﾒ        ****,ｻ ｲ ﾀ ﾏ,1314,862769
26,75500,13,ｴﾀﾞﾏﾒ        ****,ﾄ ｳ ｷ ﾖ ｳ,230,271944
26,75500,15,ｴﾀﾞﾏﾒ        ****,ﾆ ｲ ｶﾞ ﾀ,446,255636
26,75500,21,ｴﾀﾞﾏﾒ        ****,ｷﾞ ﾌ,624,563328
26,75500,22,ｴﾀﾞﾏﾒ        ****,ｼ ｽﾞ ｵ ｶ,49008.3,26980949
26,75500,221,ｴﾀﾞﾏﾒ        ****,ｾｲｾｲﾁｸ,4173.45,1510999
26,75500,150,ｴﾀﾞﾏﾒ        ****,ﾕ ﾆ ﾕ ｳ,3650.4,1658268
26,75510,,ｷﾘﾏﾒ         ****,,52475.5,52270050
26,75510,5,ｷﾘﾏﾒ         ****,ｱ ｷ ﾀ,3865,2443824
26,75510,22,ｷﾘﾏﾒ         ****,ｼ ｽﾞ ｵ ｶ,46548.1,48643949
26,75510,221,ｷﾘﾏﾒ         ****,ｾｲｾｲﾁｸ,2062.4,1182277
26,75502,,ｴﾀﾞﾂｷﾏﾒ      ****,,11.7,3370
26,75502,221,ｴﾀﾞﾂｷﾏﾒ      ****,ｾｲｾｲﾁｸ,11.7,3370
26,75520,,ﾁﾔﾏﾒ         ****,,611.4,524124
26,75520,2,ﾁﾔﾏﾒ         ****,ｱ ｵ ﾓ ﾘ,186,159192
26,75520,6,ﾁﾔﾏﾒ         ****,ﾔ ﾏ ｶﾞ ﾀ,352,344736
26,75520,15,ﾁﾔﾏﾒ         ****,ﾆ ｲ ｶﾞ ﾀ,11,10800
26,75520,221,ﾁﾔﾏﾒ         ****,ｾｲｾｲﾁｸ,62.4,9396
26,75504,,ﾕｱｶﾞﾘﾑｽﾒ     ****,,120,90720
26,75504,5,ﾕｱｶﾞﾘﾑｽﾒ     ****,ｱ ｷ ﾀ,120,90720
26,35060,,ﾗﾂｶｾｲﾙｲ      ****,,10119,9508643
26,35060,8,ﾗﾂｶｾｲﾙｲ      ****,ｲ ﾊﾞ ﾗ ｷﾞ,13.2,10238
26,35060,22,ﾗﾂｶｾｲﾙｲ      ****,ｼ ｽﾞ ｵ ｶ,10042.1,9424911
26,35060,221,ﾗﾂｶｾｲﾙｲ      ****,ｾｲｾｲﾁｸ,63.7,73494
26,75940,,ﾗﾂｶｾｲ        ****,,10119,9508643
26,75940,8,ﾗﾂｶｾｲ        ****,ｲ ﾊﾞ ﾗ ｷﾞ,13.2,10238
26,75940,22,ﾗﾂｶｾｲ        ****,ｼ ｽﾞ ｵ ｶ,10042.1,9424911
26,75940,221,ﾗﾂｶｾｲ        ****,ｾｲｾｲﾁｸ,63.7,73494
26,35070,,ｿﾉﾀﾏﾒｶﾔｻｲﾙｲ  ****,,207.15,91218
26,35070,8,ｿﾉﾀﾏﾒｶﾔｻｲﾙｲ  ****,ｲ ﾊﾞ ﾗ ｷﾞ,14,9072
26,35070,12,ｿﾉﾀﾏﾒｶﾔｻｲﾙｲ  ****,ﾁ ﾊﾞ,70.8,13284
26,35070,22,ｿﾉﾀﾏﾒｶﾔｻｲﾙｲ  ****,ｼ ｽﾞ ｵ ｶ,100.2,60567
26,35070,221,ｿﾉﾀﾏﾒｶﾔｻｲﾙｲ  ****,ｾｲｾｲﾁｸ,22.15,8295
26,75900,,ｿﾉﾀﾏﾒﾙｲ      ****,,130.85,47834
26,75900,8,ｿﾉﾀﾏﾒﾙｲ      ****,ｲ ﾊﾞ ﾗ ｷﾞ,14,9072
26,75900,12,ｿﾉﾀﾏﾒﾙｲ      ****,ﾁ ﾊﾞ,70.8,13284
26,75900,22,ｿﾉﾀﾏﾒﾙｲ      ****,ｼ ｽﾞ ｵ ｶ,32.3,17918
